sales_price,rating,delivery_type,amazon_prime__y_or_n,best_seller_tag__y_or_n,product_details__k_v_pairs/Customer_Reviews,discount_percentage
599,3.9,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 4 customer reviews,60%
699,4.2,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 3 customer reviews,46%
488,3.3,fulfilled_by_amazon,N,N,3.3 out of 5 stars 6 customer reviews,46%
769,2.9,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 5 customer reviews,
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
999,5,fulfilled_by_merchant,Y,N,Be the first to review this item,60%
404,4.3,fulfilled_by_merchant,Y,N,4.7 out of 5 stars 5 customer reviews,
374,5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 3 customer reviews,25%
449,3.3,fulfilled_by_amazon,N,N,3.3 out of 5 stars 22 customer reviews,75%
799,4.1,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 7 customer reviews,
280,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
412,3.3,fulfilled_by_merchant,N,N,3.3 out of 5 stars 12 customer reviews,
1983,4.5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
605,4.8,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
783,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,44%
199,3.9,fulfilled_by_merchant,N,N,3.9 out of 5 stars 8 customer reviews,
299,4.5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 1 customer review,57%
359,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,40%
649,3.6,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 9 customer reviews,67%
,4.6,fulfilled_by_merchant,N,N,Be the first to review this item,
387,3.6,fulfilled_by_merchant,N,N,3.6 out of 5 stars 4 customer reviews,
399,5,fulfilled_by_amazon,N,N,Be the first to review this item,65%
,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,
1367,4.2,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 5 customer reviews,
255,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,57%
549,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
499,3.2,fulfilled_by_merchant,N,N,3.1 out of 5 stars 15 customer reviews,17%
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 3 customer reviews,
578,4.2,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 103 customer reviews,
931,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
235,4.1,fulfilled_by_merchant,N,N,4.0 out of 5 stars 14 customer reviews,
299.43,3.4,fulfilled_by_merchant,N,N,3.4 out of 5 stars 62 customer reviews,
196,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,80%
568,3.4,fulfilled_by_merchant,Y,N,2.8 out of 5 stars 4 customer reviews,36%
399,3.8,fulfilled_by_merchant,N,N,3.6 out of 5 stars 14 customer reviews,53%
419,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,68%
845,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,57%
575,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 3 customer reviews,
899,1,fulfilled_by_merchant,Y,N,Be the first to review this item,
,3.9,fulfilled_by_merchant,N,N,Be the first to review this item,
421,4.8,fulfilled_by_merchant,N,N,4.7 out of 5 stars 3 customer reviews,15%
779,3.7,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 6 customer reviews,40%
181,3.2,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 64 customer reviews,
797,3.9,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 5 customer reviews,55%
318,5,fulfilled_by_merchant,Y,N,Be the first to review this item,55%
572,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,
493,3.9,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 13 customer reviews,
1699,3.7,fulfilled_by_amazon,Y,N,3.9 out of 5 stars 16 customer reviews,50%
199,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,78%
790,4.6,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,20%
319,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,47%
1209,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
399,4,fulfilled_by_merchant,N,N,,50%
349,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
195,4.5,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,
418,4.7,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
4589,4.9,fulfilled_by_merchant,N,N,Be the first to review this item,20%
297,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
804,3.8,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
234,4.5,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,77%
324,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,
349,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,65%
508,4.5,fulfilled_by_merchant,Y,N,4.4 out of 5 stars 7 customer reviews,
,3.6,fulfilled_by_merchant,N,N,,
999,3.9,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 18 customer reviews,33%
699,3.8,fulfilled_by_amazon,Y,N,3.7 out of 5 stars 14 customer reviews,71%
524,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,
646,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
323,3.7,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 12 customer reviews,
799,3.6,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 39 customer reviews,
,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
,4.6,fulfilled_by_merchant,N,N,4.6 out of 5 stars 2 customer reviews,
549,3.3,fulfilled_by_merchant,N,N,3.4 out of 5 stars 32 customer reviews,
583,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 12 customer reviews,3%
299,3.1,fulfilled_by_amazon,N,N,3.1 out of 5 stars 3 customer reviews,70%
425,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,
596,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
549,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 2 customer reviews,
899,3.5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
539,4.2,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 2 customer reviews,
542,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
670,3.8,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 3 customer reviews,
3239,3.5,fulfilled_by_merchant,N,N,Be the first to review this item,20%
299,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,70%
4599,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
599,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
200,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
899,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,
6657,3.1,fulfilled_by_merchant,N,N,Be the first to review this item,
874,3.3,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 2 customer reviews,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
569,4,fulfilled_by_amazon,Y,N,Be the first to review this item,81%
499,4,fulfilled_by_merchant,N,N,Be the first to review this item,64%
299,3.2,fulfilled_by_amazon,N,N,3.1 out of 5 stars 13 customer reviews,
817,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,37%
1015,3.9,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
657,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 3 customer reviews,59%
1199,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
451,1,fulfilled_by_merchant,Y,N,Be the first to review this item,
1079,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 5 customer reviews,60%
673,4.5,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,
584,3.9,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 4 customer reviews,35%
495,3.4,fulfilled_by_merchant,N,N,3.3 out of 5 stars 2 customer reviews,
359,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,55%
1099,5,fulfilled_by_amazon,Y,N,Be the first to review this item,74%
428,4.1,fulfilled_by_merchant,N,N,3.9 out of 5 stars 7 customer reviews,
425,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
990,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,
829,4,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 13 customer reviews,62%
899,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,64%
449,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
449,3.1,fulfilled_by_amazon,N,N,3.7 out of 5 stars 3 customer reviews,73%
499,3.1,fulfilled_by_amazon,Y,N,,31%
780,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
349,4.6,fulfilled_by_merchant,N,N,4.6 out of 5 stars 2 customer reviews,83%
,2,fulfilled_by_merchant,N,N,2.0 out of 5 stars 1 customer review,
418,3.7,fulfilled_by_merchant,N,N,3.6 out of 5 stars 8 customer reviews,
593,4.6,fulfilled_by_merchant,N,N,4.6 out of 5 stars 3 customer reviews,
299,4.2,fulfilled_by_merchant,N,N,4.0 out of 5 stars 17 customer reviews,40%
989,1,fulfilled_by_merchant,Y,N,Be the first to review this item,
758,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,62%
399,2.8,fulfilled_by_merchant,N,N,3.0 out of 5 stars 19 customer reviews,
1440,4.5,fulfilled_by_amazon,Y,N,4.5 out of 5 stars 2 customer reviews,25%
399,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,50%
775,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,51%
320,3.4,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 14 customer reviews,
953,3.7,fulfilled_by_merchant,Y,N,Be the first to review this item,
289,3.1,fulfilled_by_merchant,N,N,3.0 out of 5 stars 22 customer reviews,
224,4.6,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
205,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 23 customer reviews,
399,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
549,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,50%
339,5,fulfilled_by_merchant,N,N,Be the first to review this item,
466,4.6,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 2 customer reviews,33%
950,3.8,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 5 customer reviews,61%
269,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 3 customer reviews,55%
799,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,50%
892,4.2,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 2 customer reviews,
2969,3.5,fulfilled_by_merchant,N,N,,20%
899,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,50%
799,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,65%
839,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,60%
,4.8,fulfilled_by_merchant,N,N,Be the first to review this item,
799,1,fulfilled_by_merchant,N,N,1.0 out of 5 stars 2 customer reviews,
439,4,fulfilled_by_merchant,N,N,4.4 out of 5 stars 10 customer reviews,56%
3269,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,20%
899,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
3299,3.5,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 2 customer reviews,45%
1399,5,fulfilled_by_amazon,Y,N,Be the first to review this item,30%
974,4.7,fulfilled_by_amazon,Y,N,4.7 out of 5 stars 5 customer reviews,50%
784,4,fulfilled_by_merchant,N,N,Be the first to review this item,50%
549,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 3 customer reviews,45%
597,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
389,3.5,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 8 customer reviews,
1999,3.5,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 9 customer reviews,67%
200,4,fulfilled_by_amazon,N,N,Be the first to review this item,50%
749,3.2,fulfilled_by_amazon,Y,N,3.5 out of 5 stars 3 customer reviews,50%
2962,2.2,fulfilled_by_merchant,N,N,,
605,4.1,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 5 customer reviews,42%
625,3,fulfilled_by_merchant,N,N,Be the first to review this item,61%
,4.5,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,
370,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,
569,3.9,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 9 customer reviews,
413,3.9,fulfilled_by_merchant,N,N,3.9 out of 5 stars 3 customer reviews,
379,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,62%
999,5,fulfilled_by_merchant,N,N,Be the first to review this item,41%
1089,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,73%
,3.9,fulfilled_by_merchant,N,N,Be the first to review this item,
192,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
347,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,65%
299,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,57%
759,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,60%
499,5,fulfilled_by_amazon,N,N,Be the first to review this item,
849,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,70%
475,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
403,3.8,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
1039,3.5,fulfilled_by_merchant,Y,N,Be the first to review this item,
750,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,28%
549,4.8,fulfilled_by_merchant,N,N,4.8 out of 5 stars 6 customer reviews,78%
230,5,fulfilled_by_merchant,N,N,Be the first to review this item,53%
600,4.6,fulfilled_by_merchant,N,N,4.4 out of 5 stars 2 customer reviews,
441,4.4,fulfilled_by_merchant,N,N,4.3 out of 5 stars 2 customer reviews,
1499,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,50%
799,4.3,fulfilled_by_amazon,Y,N,4.2 out of 5 stars 20 customer reviews,60%
1395,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,26%
,4.7,fulfilled_by_merchant,N,N,Be the first to review this item,
152,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,
249,4,fulfilled_by_merchant,Y,N,,38%
899,3.9,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 16 customer reviews,
700,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
377,3.5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
420,5,fulfilled_by_merchant,N,N,Be the first to review this item,
273,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 3 customer reviews,
637,4.4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 2 customer reviews,
582,2.9,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 5 customer reviews,
749,4.5,fulfilled_by_amazon,Y,N,4.7 out of 5 stars 5 customer reviews,50%
399,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 2 customer reviews,
749,3.5,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 5 customer reviews,50%
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
573,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,
,3.8,fulfilled_by_merchant,N,N,3.4 out of 5 stars 59 customer reviews,
723,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 6 customer reviews,
399,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
279,3.4,fulfilled_by_merchant,N,N,3.2 out of 5 stars 11 customer reviews,75%
2390,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
1166,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
4436,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,
4504,5,fulfilled_by_merchant,N,N,,
1823,1,fulfilled_by_merchant,Y,N,Be the first to review this item,8%
,2,fulfilled_by_merchant,N,N,Be the first to review this item,
325,3.9,fulfilled_by_amazon,N,N,3.6 out of 5 stars 3 customer reviews,46%
389,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
4976,5,fulfilled_by_merchant,N,N,Be the first to review this item,
899,4.7,fulfilled_by_merchant,N,N,4.7 out of 5 stars 5 customer reviews,50%
899,3.8,fulfilled_by_merchant,N,N,3.3 out of 5 stars 5 customer reviews,65%
612,4.4,fulfilled_by_amazon,Y,N,4.4 out of 5 stars 3 customer reviews,78%
824,2.9,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 3 customer reviews,
227,4.4,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,
369,5,fulfilled_by_merchant,N,N,Be the first to review this item,
1150,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 6 customer reviews,49%
250,4.3,fulfilled_by_merchant,N,N,4.4 out of 5 stars 6 customer reviews,
460,2,fulfilled_by_merchant,Y,N,Be the first to review this item,50%
316,3.4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 2 customer reviews,
389,3.2,fulfilled_by_amazon,N,N,3.3 out of 5 stars 15 customer reviews,61%
1299,3.3,fulfilled_by_amazon,Y,N,3.3 out of 5 stars 4 customer reviews,65%
629,3.6,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 13 customer reviews,78%
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
400,4.4,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,
299,3.1,fulfilled_by_merchant,N,N,3.1 out of 5 stars 8 customer reviews,57%
1099,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,63%
199,5,fulfilled_by_merchant,N,N,Be the first to review this item,50%
179,3.9,fulfilled_by_merchant,N,N,4.6 out of 5 stars 6 customer reviews,55%
3611,5,fulfilled_by_merchant,N,N,Be the first to review this item,
735,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,50%
524,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 2 customer reviews,50%
308,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
524,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,22%
949,3.2,fulfilled_by_amazon,Y,N,3.2 out of 5 stars 11 customer reviews,50%
241,3.8,fulfilled_by_merchant,N,N,3.5 out of 5 stars 5 customer reviews,
270,3.4,fulfilled_by_merchant,N,N,3.4 out of 5 stars 2 customer reviews,
1119,4,fulfilled_by_merchant,Y,N,Be the first to review this item,20%
349,1,fulfilled_by_merchant,N,N,Be the first to review this item,30%
440,5,fulfilled_by_amazon,N,N,5.0 out of 5 stars 1 customer review,69%
199,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
2054,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,21%
799,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,38%
845,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,34%
699,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 3 customer reviews,79%
249,2.8,fulfilled_by_merchant,N,N,2.8 out of 5 stars 3 customer reviews,75%
421,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,86%
,3.4,fulfilled_by_merchant,N,N,3.4 out of 5 stars 3 customer reviews,
958,3.4,fulfilled_by_merchant,Y,N,Be the first to review this item,60%
298,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 3 customer reviews,
149,3.6,fulfilled_by_merchant,N,N,3.6 out of 5 stars 2 customer reviews,70%
733,2,fulfilled_by_merchant,Y,N,Be the first to review this item,
359,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,20%
799,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,57%
499,3.9,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 15 customer reviews,50%
,4.8,fulfilled_by_merchant,N,N,Be the first to review this item,
2203,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
,3.1,fulfilled_by_merchant,N,N,Be the first to review this item,
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
629,4.8,fulfilled_by_merchant,N,N,4.8 out of 5 stars 4 customer reviews,10%
309,4.5,fulfilled_by_merchant,N,N,4.6 out of 5 stars 3 customer reviews,69%
599,3.8,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 3 customer reviews,65%
999,4.1,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 4 customer reviews,
3584,5,fulfilled_by_merchant,N,N,,
129,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,35%
181,4.3,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
599,4.1,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 217 customer reviews,60%
446,4.3,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
231,4.1,fulfilled_by_merchant,N,N,3.9 out of 5 stars 6 customer reviews,
1300,1,fulfilled_by_merchant,N,N,Be the first to review this item,57%
149,3.8,fulfilled_by_merchant,N,N,,70%
314,3.9,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,55%
699,3.6,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 4 customer reviews,66%
429,4,fulfilled_by_amazon,N,N,Be the first to review this item,42%
,4,fulfilled_by_merchant,N,N,Be the first to review this item,
584,3.5,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 5 customer reviews,
,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
3970,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,41%
299,3.7,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 4 customer reviews,50%
399,3.5,fulfilled_by_merchant,N,N,3.5 out of 5 stars 4 customer reviews,50%
,3.8,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 17 customer reviews,
549,3.7,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 56 customer reviews,
604,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
